YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
Biomass,4.5,4.564305114,4.395628624,4.575954453,4.625101416,4.723661004,4.677020171,4.570367929,4.470747688,4.479794711,4.642244552,4.69964025,4.744203076,5.031890342,5.206918562,5.115780054,5.045082458,5.066016725,4.851519099,5.000821144,5.07092008,5.038985562,5.213982839,5.205392142,5.537102078,5.490178342,5.672775218,5.481248898,5.688153902,5.420199025,5.387740606,5.428825122,5.531647792,5.401517325,5.389608627,5.469026262,5.582665207,5.757072497,5.63723422,5.585356275,5.586704155,5.628301583,5.475203761,5.430635453,5.490945124,5.546268118,5.666020214,5.597482219,5.661256267,5.616924422,5.579808685,5.759304197,5.782600994,5.746677411,5.56859861,5.753444131,5.779105984,5.869441243,5.672929559,5.647326099,5.701702313,5.677968759,5.979105691,6.088824303,6.261590714,6.200861345,6.496409724,6.758633557,7.061569367,7.0828607,7.094645597,7.065341916,7.201149749,7.222683953,6.97422378,7.080722104,7.317447872,7.423595199,7.358446812,7.20099994,7.450573658,7.817221734,7.542509852,7.295173128,7.58637663,7.589096903,7.566724502,7.865952685,8.231421547,8.308898076,8.388125896,8.274876909,8.220336358,8.220942573,8.408552974,8.255443345,8.326357562,8.620152352,8.566095033,8.821122905,8.702437886,8.728601138,9.27346164,9.111273155,8.97554627,8.804167472,9.019525293,9.423666716,9.468400454,9.758515254
Biomass,4.5,4.31733393,4.206520948,4.253451968,4.135097307,4.271849997,4.160689225,4.091523129,3.977009964,4.001253729,4.112839964,3.945685596,3.961841761,3.97943913,4.207017276,4.164638081,4.274836871,4.421794207,4.647711207,4.539112953,4.643243099,4.621129581,4.769721043,4.937612616,5.046180316,5.070053866,5.06880949,5.049715689,5.222486645,5.274987335,5.326718435,5.333212742,5.530909397,5.517151079,5.456899133,5.540879062,5.742073103,5.62749597,5.639519338,5.760060431,5.683847,5.742312324,5.535684449,5.589809373,5.872264338,5.8862878,6.023944768,6.160459408,6.213738893,6.178713942,6.352734822,6.303288157,6.374479572,6.484139415,6.329559295,6.418708326,6.168522673,6.094104628,6.123554406,6.052926179,6.065729332,5.904755317,5.800288926,5.877471238,5.998839169,6.157044985,6.169637667,6.411857551,6.614634631,6.840727844,7.137585378,7.557113964,7.509949817,7.741615538,7.641432245,7.299061923,7.397768541,7.429695058,7.774778188,7.862457527,7.605067793,7.712227082,7.620138124,7.665446911,7.598871537,8.056881746,8.214165909,8.464014547,8.98997636,9.293075592,9.275432889,9.058052821,9.049925087,8.702868784,8.423110161,8.675370511,8.525582423,8.241202649,8.489327672,8.162029335,8.084654365,8.385820739,8.364823392,8.607046733,8.616127076,8.505049121,8.577263134,8.510586629,8.94061498,8.838855867
Biomass,4.5,4.738850059,5.010535561,4.870695107,4.700906761,4.731902691,4.72307133,4.84285733,5.023529178,5.06970225,5.081615254,5.106259682,5.198293883,5.22570839,5.189759627,5.463243413,5.271461581,5.234853207,5.12290059,5.080888952,5.363263335,5.563753678,5.582959299,5.632052696,5.934508737,6.248802099,6.453346715,6.583677931,6.770197309,6.935222985,7.286189519,7.711427519,7.480561403,7.420974314,7.377687733,7.70543537,7.721633904,7.679177821,7.570307102,7.633628801,7.660990724,7.513814806,7.225152113,7.353942967,7.160764737,7.307700856,7.496636545,7.290928897,7.407790028,7.22680613,7.542563424,7.745511309,7.757466374,7.801571472,7.80329043,7.513826726,7.508154254,7.520547061,7.406811242,7.558975125,7.681617788,7.540091118,7.384000471,7.466433145,7.63628735,7.584897678,7.627433037,7.977035934,8.218489176,8.343152795,8.696657369,8.915205345,8.909652695,9.506610725,9.497263465,9.863179547,9.950727347,9.993549479,9.922147682,9.902657345,10.39965689,10.61511689,10.70489003,10.6985394,11.04917131,11.49609287,11.72160038,12.08223982,12.64087606,12.88961859,12.95159442,13.1908151,12.5993819,12.87414467,13.20644072,13.32134145,13.09400905,13.33973014,13.64384111,13.85599661,13.64085621,13.19552793,13.2971053,13.09509163,13.03850347,13.02587404,13.07618129,13.27906937,13.18555678,13.55208327
Biomass,4.5,4.583960668,4.65211869,4.821392176,4.717170649,4.647043637,4.660247181,4.680787143,4.692214241,4.505586346,4.475823074,4.645089359,4.890748518,4.852578197,4.682192681,4.650714198,4.700714156,4.957208479,4.850939363,4.987354114,4.864909826,4.776603071,4.819096467,4.92401901,5.218675385,5.115654233,5.352908532,5.424662399,5.50349965,5.734620619,5.694523513,6.004586092,6.351871528,6.466411449,6.493267994,6.689656718,6.600213078,6.558215708,6.394741584,6.330212091,6.29772459,6.226605675,6.54713818,6.827007971,7.089081574,6.919194877,7.088141655,7.007958497,6.791629879,7.112248036,7.134958973,7.294283975,7.575407261,7.349076752,7.364435074,7.481944826,7.423759877,7.421088068,7.504644195,7.741924244,7.676029814,7.519749807,7.527351322,7.879246026,8.369848462,8.500233839,8.706290735,9.180004927,9.569151299,9.574344359,9.681534627,9.797023065,9.780619783,9.725762429,9.989581956,10.12981456,9.848632445,9.89969061,10.36901089,10.39646544,10.44305391,10.7145819,10.21105173,10.46133665,10.32763138,9.918305148,9.912742787,9.57746186,10.12373218,10.37931245,10.46318269,10.15367358,9.872185743,10.23543734,10.26403063,10.38559723,10.24411229,10.31864556,10.01310755,9.69913718,9.627294953,9.555389778,9.222013703,9.507533697,10.12440049,10.51696756,10.69556132,10.45608227,10.73045062,11.08640788
Biomass,4.5,4.673417265,4.876704355,4.72189779,4.832687739,4.833777649,4.763160872,4.824262528,4.859809614,4.870807695,4.869926463,4.832024469,5.041194653,5.147743075,5.178446851,5.262688445,5.464643203,5.759178064,5.926561521,5.888287867,5.902843212,5.979451804,6.032032036,5.945632602,5.870693973,5.794646669,5.778342299,5.797172729,5.647632119,5.804633459,5.799754085,6.069803234,6.074304233,6.076802133,6.104608393,6.038709791,6.421004537,6.527061571,6.615626857,6.895949625,6.705667192,6.909376103,7.146807771,7.212946494,7.232879776,7.01376963,7.337075034,7.284333091,7.366649651,7.619373408,8.00241741,8.296970274,8.376506993,8.19532451,8.162415095,8.279325583,8.750213306,8.688920795,8.470626914,8.957094547,9.143889924,9.286202197,9.141434731,8.928903045,9.295393312,9.503823606,9.706100712,9.683521964,9.674161252,9.681965959,9.685866413,9.624775665,9.945267388,10.3428578,10.15809636,10.00330192,9.899903091,10.52818902,10.74296531,11.11014868,11.43915102,11.05255914,10.69479528,10.3752723,10.52843985,10.62283476,10.40739642,10.44377931,10.37388485,10.57989886,11.04424918,11.3396178,11.75058249,11.37276995,11.43196235,11.88778915,11.71581338,11.71711046,11.92591328,11.98676033,12.58369703,13.39082997,13.84287718,14.44225693,14.73429598,14.79189271,14.96700459,15.11890542,15.68924697,15.57577138
Biomass,4.5,4.505487268,4.646020785,4.852864726,4.811256373,4.933263266,4.711635976,4.847189326,4.824534084,4.822146396,5.032301361,5.235159393,5.262839482,5.4399323,5.404080882,5.48667633,5.279657599,5.297625587,5.267528119,5.205428926,5.147325956,5.039287938,5.010330732,4.886593122,4.945793982,4.916652825,4.937097485,5.046702371,5.262285017,5.244797791,5.090594872,5.234910108,5.088704381,5.175884249,5.079228016,5.036291894,5.083125843,5.146279103,5.453279218,5.543450508,5.794051117,5.743259853,5.745464393,6.053997381,5.991181614,6.229230495,6.495558067,6.515375105,6.631085494,6.774136743,6.769504704,7.093716221,7.158214458,7.224086765,7.519603361,7.586270249,7.642561551,7.368499715,7.479197574,7.551633466,7.781357466,7.870371643,7.838872494,7.682149703,7.393299946,7.468026599,7.538816221,7.439566039,7.750207388,7.96318875,8.008659438,8.089685262,8.310461237,8.35635235,8.321625033,8.486078025,8.366810547,8.24148609,8.416046474,8.421807176,8.423566902,8.574646121,8.84965813,8.774346077,9.081311026,9.271805349,9.267411307,9.183280783,9.297698241,9.396662406,9.717477405,9.956714937,10.42667082,10.1796102,10.17852399,10.43663694,10.41145418,10.80275457,10.82463114,10.87100851,11.32170778,11.19738446,11.08893256,11.04763003,10.97147653,11.23271147,11.2736252,11.22097553,10.95711393,10.49691365
Biomass,4.5,4.730827217,4.730031214,4.990968286,5.048114173,4.844612775,4.979004417,4.85560192,5.096033724,5.055825861,5.21379986,5.375457302,5.252227367,5.384077447,5.643413928,5.471124319,5.641443995,5.635646047,5.700822789,5.906924317,6.170490433,6.258575183,6.408753766,6.526520922,6.567030084,6.803354857,6.768750606,7.117970661,7.354592931,7.398277228,7.101336735,7.508911152,7.55536176,7.434469896,7.290063789,7.081814884,6.81621467,6.771082991,6.876312998,6.799630172,6.84630868,6.839117567,6.58221893,6.607866534,6.627565809,6.456900779,6.590820723,6.543279211,6.718121893,7.149537891,7.273958921,7.467308121,7.682189665,7.713161218,7.827077911,8.291062503,8.45129609,8.763795979,8.827135144,9.177188096,9.01988431,9.107787441,9.256378976,9.37344256,9.693904482,10.07096112,10.68446813,10.53899724,10.52533264,10.55000908,10.65848384,10.82626635,10.40370407,10.44720302,10.33506796,10.49628887,10.9511773,11.48918739,11.53100787,12.1523905,12.45284015,12.2924399,12.62905307,12.77564551,12.58533962,12.52032944,12.65019485,12.80480201,13.00706966,13.08278197,13.1108314,13.54416992,13.7487926,13.93283758,13.83502136,14.15678523,13.87263295,14.15073249,14.48479504,14.05278833,14.69571243,15.06688948,15.28523837,15.4977577,15.6266826,15.57003119,15.61043754,15.14293632,15.84253019,15.65842987
Biomass,4.5,4.424418045,4.627876116,4.819856194,4.946077486,5.092400403,5.178306049,5.336787259,5.45877554,5.53859924,5.630505004,5.650287355,5.530392956,5.477584306,5.802763908,5.82156657,5.70583754,5.990924617,6.200402435,6.325502061,6.185815272,6.219480913,6.135926911,6.168715053,6.116274806,6.172089769,6.041492241,6.307483083,6.359832398,6.36358571,6.285602334,6.222841111,6.309113548,6.405338107,6.773415311,6.908056815,7.110271713,7.358857691,7.123906199,7.053664255,7.210740928,7.364515068,7.451514907,7.503490015,7.925987005,7.858741361,8.039539304,7.89113094,7.919010338,7.708984184,7.533865253,7.60850772,7.693192071,7.628694061,7.941259069,7.962292997,7.855286877,7.833591783,7.755133749,8.206340582,8.500145958,8.936249829,9.240412145,9.164519158,9.189480912,9.727302018,9.702674151,9.533259625,9.563628283,9.96704965,10.35478926,10.53943715,10.65978929,10.59117842,10.7656368,10.62931183,11.16887792,11.56142538,11.94050279,12.36123046,12.87581598,12.68308884,13.34857196,13.7618063,13.79091858,14.21874997,14.32548286,14.1797889,14.38008636,13.81258883,14.11235895,14.20176979,14.16044445,14.16300373,14.38468458,14.33305515,14.21131704,14.88392985,15.16608229,15.33077237,15.10337525,15.43209312,15.49703743,15.67075158,16.38686779,17.16713327,17.18924172,17.66391673,17.51922039,17.96575004
Biomass,4.5,4.376484695,4.171414512,4.250490373,4.303572912,4.439911823,4.50710405,4.544894143,4.825392774,5.11793207,5.094863009,5.219476914,5.162044579,5.077856347,5.387821941,5.568819589,5.676413985,5.754385432,5.811120367,5.825160575,5.960260173,6.027238875,6.018465179,6.122758082,5.991218515,6.087753229,6.271404346,6.346733261,6.423953219,6.481933069,6.531115478,6.739394824,6.577877194,6.923035991,6.848079729,6.877947283,7.031972284,7.121110053,7.014661839,7.182292053,7.346443792,7.433695957,7.747637684,7.733366965,8.002757799,8.243116285,8.043074784,8.457391845,8.568280409,8.85816821,8.948856428,9.165874781,9.475010035,9.267064034,9.450037759,9.502466799,9.276340547,9.039216587,9.052255814,9.156303277,9.5172972,9.316604896,9.638094821,10.03932794,10.58597688,10.80848419,10.63874663,10.62061135,10.54124764,11.01486155,11.0202735,11.04088057,11.43925755,11.22293278,11.36313513,11.48724131,12.03522607,12.38952479,12.6928835,12.35977062,12.52663237,12.38083419,13.05478198,13.56443038,13.88133021,13.81604026,14.20347213,14.91700931,15.07623589,15.58848058,15.6809071,15.95035924,15.80956168,15.82217861,15.45551949,15.27794168,15.34597746,15.54869352,15.71440275,15.95537179,16.82333402,17.20353214,17.90354367,18.32342178,18.34116787,19.05452131,19.7115735,20.1666235,19.7960097,19.3610244
Biomass,4.5,4.475459423,4.574407168,4.748297848,4.596173242,4.564845839,4.752182143,4.889069202,4.850287163,4.857852773,4.692200003,4.895146135,4.78625221,4.821808454,4.644596851,4.67799013,4.675597979,4.672301408,4.820096167,4.710764492,4.689444366,4.746067746,4.642297533,4.700865166,4.708237856,4.977078391,5.027585676,4.903369984,4.982601549,4.942458862,5.048526951,4.810911403,4.829583933,5.041787175,5.082845007,5.179374937,5.383041728,5.550420432,5.8265396,6.123856281,6.052287615,6.233131623,6.374195323,6.566736775,6.635334895,6.647973121,6.941064418,7.201199924,7.448845777,7.358916291,7.639639577,7.725547913,7.744423371,8.123351326,8.426747073,8.749810731,8.99924329,8.584358811,8.387943995,8.430877458,8.309151993,8.578902316,8.967467694,8.91629331,8.900049563,9.033889178,9.431068868,9.681058497,9.943938409,10.13530051,9.952710623,10.04523097,10.005882,9.837670112,9.606102511,9.773947473,9.917733722,9.760449728,9.284150926,9.196333932,9.577913226,9.8867802,10.0579327,10.37177951,10.69681272,10.82982782,10.87819684,11.18216483,11.70391231,11.82027772,11.99397964,11.87047211,11.68379433,12.16202018,12.26050204,11.79161768,12.18800198,11.79244948,11.47516166,11.57508423,11.67075775,11.61345935,11.48755599,11.6898368,11.35057087,11.29550484,11.95748486,12.53139813,12.70845614,12.42092283
Biomass,4.5,4.535567986,4.594858417,4.821020208,4.677558489,4.667307246,4.722255385,4.571972646,4.776355075,5.037432076,5.265797407,5.347578419,5.329786388,5.357796696,5.617130547,5.546101819,5.812588831,5.801563735,5.983344481,6.220063384,6.539965357,6.543379753,6.782781786,7.034814893,7.200825412,7.212770476,6.950611398,7.249541565,7.452138307,7.463835043,7.552311199,7.893015632,7.79874802,7.743395785,7.792215713,8.0039185,7.875022009,8.077786998,8.413970459,8.626648697,8.676312175,8.936070635,8.718138892,8.383918988,8.496917397,8.558667569,8.358404444,8.40097155,8.196374821,8.165769261,7.888030122,7.892817987,7.832285321,8.149539172,8.132002797,8.11642159,8.415966987,8.43611606,8.389778566,8.773136768,9.126117849,9.112281927,8.890206658,8.781867808,8.656529637,8.736263496,8.578103301,8.695924557,8.461000463,8.851942817,8.805389499,8.503690253,8.564728419,8.662840401,8.586526235,8.936018035,9.026084595,9.044406908,9.368880268,9.649165747,9.986859624,9.96296268,9.641645948,9.929159179,10.10169796,9.985732458,9.786350269,10.31121322,10.36966913,10.56420734,10.67880039,10.90188727,10.82158562,10.56399658,10.44396167,10.52087855,10.65748515,11.10832899,11.23700953,11.4782659,11.10429282,11.10635585,10.94498502,11.06945415,11.55173341,11.84250485,11.77982379,11.762279,12.04877077,11.92263489
Biomass,4.5,4.725305147,4.687780724,4.541607149,4.596156235,4.539930771,4.604168293,4.635573394,4.779703666,4.771644139,4.794198682,4.832939443,4.773303362,4.957185419,4.840581633,4.734946431,4.52791187,4.702065121,4.814179502,5.128042882,5.182217007,5.317294914,5.516185147,5.505340897,5.488605792,5.360727767,5.504706055,5.672863624,5.800410537,5.9429457,5.815849097,5.967020461,6.026266181,6.069245165,6.371927019,6.428220777,6.325195465,6.364651308,6.43754868,6.529994646,6.707042606,6.937301385,6.966361202,7.091045804,7.300157116,7.448732857,7.627305436,7.480204216,7.39133222,7.352905625,7.450760987,7.588799993,7.610485024,7.782200285,7.953197076,7.959018747,7.808535339,7.819505418,7.87710628,7.901226656,7.98983338,7.69655634,7.833822503,8.091512767,8.20821004,8.443249301,8.293540847,8.539759937,8.407221197,8.545635914,8.507011046,8.448333909,8.252341912,8.281683134,8.753718319,8.797261697,8.900430195,9.166559797,9.164300484,8.901749145,8.947571694,9.433670418,9.433572341,9.536912766,9.61135068,9.794168119,9.845198297,9.907952369,9.844193189,9.464150291,9.469464042,9.521052284,9.434049319,9.926140145,9.813987696,10.31590958,10.57620737,11.04781383,11.00658076,11.51198988,12.05798326,12.14286672,12.30180025,12.52018143,12.93342371,12.8891102,12.85995453,13.0693536,12.53962755,12.99686296
Biomass,4.5,4.678365304,4.863392511,4.880092207,4.919956838,4.781522995,4.775032204,4.938710736,5.020243687,5.23581148,5.289846106,5.612996345,5.527302125,5.458124043,5.737957201,5.804380894,5.829897804,6.050419045,5.878218315,5.888571938,5.744742059,6.052067045,6.195273086,6.003229256,6.277792292,6.212049257,6.456877137,6.523845145,6.587305743,6.668480288,6.89956776,7.14777281,7.366635008,7.520922385,7.612044182,7.910452017,7.99580741,7.921224014,8.310756795,7.993723877,7.655042063,7.428855403,7.533815651,7.51517335,7.513114424,7.210300772,6.972787897,6.827154336,6.771886983,6.946860122,6.992498571,7.330709003,7.317906914,7.458294383,7.725216116,8.11994095,8.346624622,8.448275101,8.287656918,8.528253497,8.732822991,8.945424052,9.217492589,9.514058434,9.314012749,9.334155748,9.369841092,9.672520818,10.16781397,10.54267988,10.78462677,10.97849168,11.35022947,11.24803863,11.84565148,11.7948038,11.94947434,11.95882575,12.15808253,12.02489579,12.48477459,12.56012547,12.68854867,13.36952021,13.63385135,13.13806749,13.08873241,12.76851564,12.62109779,12.95300225,13.06793507,12.78448389,12.72619209,12.62865233,13.01501145,13.24844352,13.15772733,13.58920784,13.44773907,13.89584006,13.70635111,13.77667319,14.32029333,14.24022224,14.24362955,14.32495237,14.24785714,14.05787936,14.15539751,14.38588753
Biomass,4.5,4.530402406,4.763875523,4.834686767,4.969496262,5.066285339,5.020662348,5.014504,5.1027814,5.001201069,5.083451328,5.145774756,5.348367198,5.493896954,5.505903948,5.682229113,5.861786663,6.089791588,6.337060408,6.49771276,6.867029373,6.942051043,7.005430053,7.10027746,7.183541968,7.236933017,7.541073056,7.41023748,7.537530897,7.328498364,7.441105475,7.545876789,7.887945652,7.752443351,8.010155811,8.183568837,8.268847324,8.489333,8.227772704,8.719117467,8.784960091,9.031250411,9.387864827,9.509867135,9.479736305,9.541632438,9.147505921,9.052892389,9.205789309,9.293746854,9.236479482,9.303364628,9.371041789,9.38971987,9.457417565,9.516711581,9.318201667,9.524443509,9.578368804,9.745590893,9.71206871,9.90408063,9.948632283,9.7055583,9.663905023,9.873251433,9.861223403,9.844691835,9.798526479,9.747470185,10.27604752,10.23816282,10.49926929,10.82809118,11.01917618,10.99671584,11.57321441,11.46854226,11.3148276,11.3422902,11.62413416,12.20771329,12.0060443,12.15291331,12.12393476,12.54117697,12.83181066,13.07139967,13.01283017,13.06706707,13.03569179,13.39458712,14.03067363,14.55261121,15.28053645,15.95545815,15.81039635,16.12648257,16.27285631,16.44552221,17.03738487,17.13008664,16.52950738,16.78059115,16.7606764,17.1354656,17.72736742,18.51009799,18.8755551,19.55384255
Biomass,4.5,4.538563255,4.464533045,4.504374007,4.644935677,4.772704611,4.997982143,4.945427831,4.748192742,4.678977688,4.677420089,4.776472769,5.04528658,5.141964847,5.257471119,5.416001907,5.443004432,5.484402977,5.372111318,5.604914241,5.608334218,5.726594755,5.897637918,5.81834431,5.905061597,5.861652952,5.851966304,5.972404197,5.887971048,6.016849213,6.06118834,6.078788154,5.949278429,6.078973451,6.472965306,6.439288229,6.758539083,7.179374866,7.378096657,7.407452394,7.502621991,7.408620531,7.394078611,7.563245614,7.977103537,8.084016498,7.894862711,7.744531824,8.017025148,7.972281872,8.098215643,8.328321738,8.59988896,8.387032271,8.774022807,8.596961736,8.680246223,9.185651549,9.323606938,9.464837736,9.033079234,9.420060801,9.477593141,9.132251155,9.422541061,9.583842928,10.1574129,10.09381655,9.893002102,10.1434511,10.30334404,10.79766681,10.91152332,11.01668191,11.51703699,12.012667,12.05890787,12.06095406,12.18008242,12.76904922,12.57439534,13.12117976,13.24628351,13.43281532,13.16140249,13.52939197,13.6123384,13.86708712,13.78967077,14.04622696,14.12988041,14.32777284,14.21566496,14.65052689,15.40325688,15.51564352,15.44118971,15.43610477,15.57727307,15.93143978,15.92964666,15.91917746,16.37538506,15.67105396,16.34231293,16.86578078,16.88190322,17.63817909,17.34093226,18.06518245
Biomass,4.5,4.718194256,4.829866415,4.912452876,4.916324561,4.773027307,4.905571005,4.895286207,4.968950112,5.093942958,4.975570865,4.89249725,5.018965101,5.060808779,4.953893658,4.920654853,5.137782353,5.293408367,5.39667103,5.457286691,5.734947954,5.781218423,5.825560694,6.130952524,5.951170142,6.085631637,5.929369845,5.91844761,6.174526145,6.260611075,6.224586241,6.454823654,6.35359026,6.604534707,6.720861925,6.864838696,6.889370831,6.979113017,6.853876966,7.105144145,6.79532674,6.869815947,6.859164094,7.082054803,7.21648121,7.441036077,7.449684722,7.392766926,7.440141759,7.25210452,7.240538117,7.440023585,7.55800315,7.825634678,8.047060565,8.04699787,8.402820304,8.445236988,8.195323876,8.371026816,8.500186682,8.736998909,8.769028185,9.063762402,9.40416486,9.61220744,10.19168686,10.37928661,10.48112509,10.84794528,11.07521783,11.40308098,11.83233535,12.04102828,12.62533974,12.82126157,13.34957819,13.96089684,13.42933957,14.3216941,14.0330415,14.21007613,14.24337534,14.36278275,15.16144734,14.86092778,15.06132763,14.98186445,15.16537597,15.50342049,15.69581127,15.63388087,16.03056769,17.0452894,17.77839026,17.72897481,18.37398698,18.35450086,17.58528401,17.63916218,16.956256,16.74613038,16.87919605,17.68512355,18.21170349,17.66385454,17.13841253,17.5576727,18.05729696,18.85602463
Biomass,4.5,4.378505294,4.450683353,4.624522726,4.67058139,4.634804356,4.539234712,4.512113731,4.750887942,4.77002178,4.907174106,4.793204797,5.110073572,5.126999689,5.274376417,5.257324331,5.266166724,5.252757342,5.288477636,5.344556201,5.3224188,5.569143866,5.440095112,5.568135303,5.347563527,5.652817584,5.709421977,5.748146285,6.02976213,6.057962005,6.178438967,6.326340602,6.339383111,6.372665216,6.568301295,6.362613599,6.455947704,6.31578306,6.474565684,6.803908174,6.962241147,7.280777603,7.322988695,7.541839211,7.822835848,8.045372723,8.191030269,8.074042356,7.837686819,8.176738842,8.391592436,8.563010966,9.049364833,8.876878004,9.033473916,9.065277119,9.582381845,9.450707241,9.661825288,9.500034879,9.728829376,9.562831079,9.603004037,9.627421431,9.26124752,8.954428451,8.776001281,9.011041736,9.06103685,9.265508,9.091741126,8.933432431,8.669842781,9.042664324,9.122528331,9.242797859,9.191904071,9.334348404,9.91772405,10.16589194,10.29476985,10.47972036,10.70529024,10.88628582,11.13252827,11.16373064,11.28891909,11.45964104,11.76950406,12.10198627,12.38908238,12.6615074,13.0433912,12.87759965,13.34150858,13.7844781,14.29887661,14.38700543,14.55101233,14.33573878,14.00982177,14.05748239,13.42987496,12.97107075,12.95147697,13.23339071,12.85708159,13.55721929,13.58401802,13.78098236
Biomass,4.5,4.616043296,4.696176792,4.683679534,4.925129973,4.850619102,5.10308265,5.068125203,5.240881324,5.25202392,5.334956649,5.453954914,5.567302905,5.721794874,5.772396005,5.842153809,5.666854558,5.719421593,6.042070712,6.183087205,6.435923863,6.452237471,6.714105544,6.803292485,6.782715404,7.004753916,7.179707561,7.210607677,7.373983021,7.395209273,7.177250076,7.245921253,7.288337236,7.352287406,7.496359896,7.543478545,7.696408825,7.817472374,7.768178019,8.110076727,8.558840753,8.271618237,8.7255509,8.78584854,9.033270593,9.393918473,9.330955167,9.538588439,9.399496012,9.433404534,9.210906812,9.323797654,9.258186297,9.845217557,9.504746758,9.698415037,9.919555839,10.05365316,9.779347524,9.980449525,9.769146009,10.06687864,10.34625356,10.4245309,10.63712503,10.96070492,11.39586903,11.35575464,11.6159588,11.76225539,11.86075735,11.39333287,11.6355497,12.08348663,11.73871854,12.08010191,12.23325952,12.63051316,12.81593981,13.36332897,13.77007355,14.01418122,14.13857968,14.34714969,14.52411045,14.86400659,14.50106087,14.27953925,14.6248378,14.11485081,13.61085404,13.43969512,13.64223184,13.47731375,13.75231587,14.02825999,14.68030677,14.29870179,14.78857078,14.42217575,14.95329952,14.87724162,14.37315533,14.8165931,15.56013774,15.6918195,15.67399391,15.72936845,16.74539105,17.11189489
Biomass,4.5,4.593272189,4.498192305,4.687532335,4.821717041,4.766873971,4.813158634,4.958793187,5.170307792,5.085760296,5.074322694,5.02369197,4.949763629,4.926443095,5.073703624,5.271462655,5.291249627,5.251908944,5.452606585,5.394618091,5.538761523,5.554949058,5.579007717,5.634541714,5.715383292,5.815710805,5.928287437,5.98319502,5.860790477,5.868669983,5.839279059,6.040438806,6.14602595,5.896192201,6.219454691,6.189212577,6.381841654,6.5456296,6.693233622,6.517099828,6.740583621,6.809286373,6.957376718,7.137031615,7.087319247,7.159724857,7.457562623,7.166346573,7.034435322,7.152768299,7.041483496,7.07823328,7.204870595,7.108643376,7.477771374,7.664705919,7.627777445,7.73227519,8.022349027,8.036540588,8.080882968,7.844620324,8.020981224,7.69781599,7.492414298,7.574495005,7.439775393,7.341747446,7.749207663,8.02455393,8.109526377,8.117493081,8.21202536,8.122958763,7.765789558,7.667851802,7.987658465,7.918576294,7.971785488,8.255303868,8.434027178,8.502174147,8.665191079,8.612408917,8.784333299,9.169801072,9.167557069,9.276288088,9.789944168,9.946414306,10.07902918,10.44331959,10.50415599,10.29725696,10.81801529,11.03204009,11.03784476,11.28946938,11.01090057,11.26122039,10.82766403,11.28059968,11.36543609,10.94486099,10.88562746,11.22159279,11.27357126,11.2881795,11.42169156,11.26648937
Biomass,4.5,4.537731055,4.65929219,4.671049274,4.694906889,4.746803786,4.950828499,5.032207728,5.04357084,5.21379539,5.336111722,5.373853374,5.590434809,5.614378928,5.657823402,5.438468265,5.244571341,5.456998973,5.4423388,5.392344478,5.689010884,5.707768229,5.734658562,5.681325245,5.906652786,5.860114443,5.985118735,6.187156125,6.259520335,6.639792545,6.344838902,6.611659842,6.801433761,7.106514953,7.066094692,7.15113933,7.155362827,7.255768589,7.228386299,7.364968702,7.763636853,7.992399169,7.823546986,7.807134421,7.456268829,7.499077728,7.679956073,7.729395162,7.962150401,7.723724588,7.765258528,7.991997589,8.026247734,8.347383238,8.77091287,8.665101261,8.322514085,8.217866733,8.068410256,8.037005474,8.272595993,8.461012323,8.628833302,8.397447175,8.762867794,8.595830789,8.500940089,8.360027373,8.107643689,8.307760082,8.594116349,8.634330794,9.100785595,9.084753551,9.163178933,9.677035981,10.21302953,10.67223649,11.20263898,11.44188236,11.70423288,11.44035384,11.68046949,11.80223159,11.53324138,11.04535028,11.71303643,11.81480271,12.03206603,12.5742568,12.65698661,12.68395501,12.5673672,12.54469664,11.97316186,12.21251646,12.23511887,12.88548935,12.66495404,12.56664951,12.70896122,12.77131826,13.39693263,13.58589955,14.06523323,14.40769729,13.91091633,14.19049424,14.37868787,14.38045508
