YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
Coal,3.691741937,3.660071021,3.607867544,3.698313088,3.647655106,3.767141502,3.819508685,3.91827992,3.952337464,3.998638554,4.000914114,4.063178626,4.113548821,4.116609732,4.153242512,4.103435674,4.205279667,4.331371284,4.431326907,4.484964829,4.44526282,4.554266109,4.628276051,4.613874389,4.687671874,4.878391269,4.926422295,4.934556312,4.908341549,5.019302907,5.067207805,5.2555261,5.238251604,5.364885941,5.527055659,5.538243728,5.638679634,5.658766449,5.774405742,5.828844221,6.04882905,6.181837062,6.073479306,6.171021302,6.312717957,6.35060433,6.466982465,6.391084232,6.323165629,6.290730011,6.391075484,6.309818001,6.372206428,6.443059739,6.469378568,6.706545167,6.670246918,6.771802217,6.980251187,6.897016505,6.951924595,7.063330036,7.343618637,7.577739255,7.547857843,7.874999262,8.02966468,8.113247205,8.397354865,8.439056626,8.711497295,8.73643756,9.076475458,9.255751021,9.169064943,9.414152097,9.621655472,9.773015032,9.930904889,10.31047596,10.26874444,10.47463028,10.77446366,10.62173074,10.94590443,11.09053792,11.22058554,11.41716775,11.33038588,11.61703758,11.73538719,12.11824746,12.49686048,12.33236956,12.45541331,12.43229882,12.28353289,12.56514724,12.78291883,12.84408549,12.92022318,13.1497129,13.26127196,13.47054184,13.41247945,13.24802731,12.96141945,13.04628286,13.352973,13.5268988
Coal,3.691741937,3.712304043,3.708622656,3.756236955,3.812969948,3.873738949,3.918508951,3.985914981,4.091096248,4.149611291,4.223624586,4.19023315,4.315314944,4.276196941,4.413068771,4.435733199,4.41371462,4.387810054,4.291749289,4.447022575,4.524257064,4.647525523,4.725240111,4.860276126,4.958503607,5.087747381,5.25345416,5.340464584,5.415475518,5.51818085,5.50184572,5.60468909,5.463585102,5.482905195,5.643467911,5.633226203,5.774524968,5.738428824,5.90395348,5.999806163,6.073896986,6.194899712,6.224395821,6.347384205,6.467716645,6.615371199,6.641586006,6.590983675,6.668000173,6.788843179,6.689591256,6.69772998,6.83408934,6.807136979,6.823263883,6.84013384,6.798757383,6.831639685,6.82164848,7.021306801,7.080031178,7.181069523,7.388485042,7.634122761,7.739394249,7.661646342,7.664022406,7.761661925,7.934736202,8.14546147,8.267767483,8.318285567,8.433949782,8.457353049,8.556981325,8.511769376,8.726761034,8.675553858,8.868225164,8.926342076,8.949660483,9.000036671,9.18330847,9.239099197,9.159364678,9.455409443,9.705172574,9.837761859,10.0433385,10.2620183,10.18121778,10.43694365,10.63467471,10.62463775,10.86959396,10.97617392,10.68404362,11.13407241,10.95085128,11.11576334,11.23632199,10.93522557,11.04472096,11.39797392,11.36189465,11.76665924,11.89175288,12.21913715,12.21885501,12.42454096
Coal,3.691741937,3.769094255,3.784831448,3.801345024,3.880803528,3.869074375,3.892564135,3.855896712,3.866875755,3.861717556,3.928147416,4.032478986,3.992151688,4.049116092,4.161135855,4.120532504,4.203266239,4.335584022,4.296235864,4.265884594,4.379160244,4.356684896,4.510317953,4.465737652,4.50432777,4.588945884,4.510025419,4.50470351,4.702700291,4.824776852,4.820984602,4.831004513,4.866025993,4.815801219,4.725524219,4.82176977,4.798404387,4.766671525,4.716571357,4.717326462,4.855051953,4.877305417,4.989010435,5.013609656,5.096213529,5.206981088,5.325873388,5.340637169,5.3878633,5.440779095,5.542998743,5.411961052,5.459497172,5.384015007,5.544797793,5.469832556,5.489118033,5.482180982,5.369665686,5.4635784,5.575497418,5.71982277,5.894106535,6.078609159,5.938815574,6.064975378,6.062202764,6.030823488,6.021862895,6.182350682,6.051558324,6.089923695,5.968274,5.973856829,6.178412354,6.07629086,6.057770692,6.252238551,6.310739193,6.497428298,6.516453572,6.742288639,6.6485647,6.840470466,7.018646466,6.911836743,6.973888757,7.09276082,7.158814848,7.134907241,7.179625053,7.21286155,7.349792043,7.436962747,7.704673601,7.991662028,8.141512891,8.510870021,8.315424868,8.32289704,8.543180378,8.460322502,8.61119211,8.454270953,8.57091217,8.801603369,8.9971774,9.075892494,9.143278478,9.528181416
Coal,3.691741937,3.769992874,3.667255463,3.748718063,3.70122595,3.806294208,3.808952323,3.811782481,3.926811424,4.045369451,3.986220492,3.914188371,3.932966618,3.862531002,3.905230077,3.995311867,4.041237201,4.062437594,4.096615981,3.993635256,4.11199032,4.087354941,4.165175175,4.256120232,4.29640982,4.349965839,4.369657099,4.423979679,4.510505999,4.555813126,4.466498479,4.554845963,4.565133525,4.678736692,4.847531994,4.741323882,4.605725504,4.517884295,4.650186392,4.635787446,4.567284041,4.552569877,4.596246408,4.66797672,4.723502963,4.788177961,4.720241294,4.779145501,4.709401377,4.687667202,4.747586874,4.701465877,4.7722154,4.837776409,4.95450193,5.003098295,5.138649969,5.05366032,5.04818228,5.258267955,5.289167484,5.261123196,5.381159954,5.290064599,5.342943874,5.412026044,5.419546735,5.597502304,5.578270788,5.52658003,5.757647738,5.772688748,5.855490406,5.825863297,5.83254532,5.958992563,6.009541763,6.116211743,6.220845949,6.489773597,6.669018232,6.664604743,6.63606338,6.551872707,6.508276483,6.361352274,6.419446802,6.449089711,6.462888916,6.563536727,6.709667844,6.826626531,6.970610076,7.272158884,7.535253185,7.597759413,7.785924213,7.884977113,7.790044021,7.882070638,7.898127998,8.120172088,8.206134338,8.182249236,8.054767953,8.180748374,8.23876562,8.201067148,8.182274117,8.322274351
Coal,3.691741937,3.744602638,3.849164121,3.970043929,3.989408775,4.014760286,3.995060013,4.080534738,4.139107673,4.293899484,4.374618798,4.448872623,4.505914632,4.541096602,4.610009636,4.665199055,4.736883796,4.716337234,4.846427064,4.899046807,4.871082361,4.995823508,5.139943696,5.231623276,5.425182901,5.405774488,5.559066985,5.581368538,5.692789516,5.778189271,5.865486215,5.768921442,5.823869498,5.76587606,5.976585156,6.001241838,5.984620091,6.019612741,6.138393566,6.015319009,6.135263148,6.19262868,6.226193307,6.267900233,6.215323923,6.292522519,6.541509173,6.64794454,6.693240369,6.77506858,6.76348694,6.605650654,6.506489183,6.629541606,6.917182723,6.92662887,6.959743225,7.036193045,7.197039918,7.122596329,7.084869337,7.083486235,7.232514005,7.360708693,7.339114506,7.229308634,7.184225623,7.045070948,7.037836563,6.966105517,7.071997599,7.176325092,7.045459339,7.161732839,7.164229082,7.348178423,7.476442465,7.604327671,7.693184933,7.977004305,8.151732085,8.229980135,8.485667574,8.572636375,8.763949158,9.071583058,9.240809762,9.309198421,9.055237531,9.114951151,9.365669038,9.471938937,9.362043959,9.429980232,9.256784158,9.238487855,9.408796369,9.514559214,9.766887233,9.883125081,10.03865563,10.07786653,10.16996796,10.34360546,10.6917148,10.97718208,11.0495292,11.25491805,11.33897592,11.51988893
Coal,3.691741937,3.795054991,3.951229039,3.971492603,4.062209141,4.237595316,4.249437683,4.326569108,4.255353392,4.324624905,4.312460396,4.393873648,4.497786198,4.517076366,4.628366663,4.728625295,4.823306864,4.752948439,4.765125692,4.817198933,4.826382896,4.929602929,5.080710146,5.227115795,5.34198836,5.238286441,5.378974402,5.486499796,5.540591318,5.585830304,5.659997894,5.818995885,5.665900434,5.686187235,5.756160037,5.789723699,5.911855485,5.870335512,5.93776486,6.0565461,6.127395055,6.19086183,6.420421922,6.250897094,6.495733725,6.677501606,6.729859116,6.958730018,6.979647181,6.940322919,7.015443108,7.184083922,7.137742561,7.396220109,7.516319133,7.488905072,7.629381224,7.781091392,7.621560285,7.718460135,7.792169952,7.992714021,7.960022425,8.134848859,8.181011134,8.390334823,8.332613831,8.240142293,8.418610556,8.465041147,8.783391925,8.860861912,8.986484811,9.302969097,9.316538746,9.304801672,9.064239988,9.213676793,9.277984317,9.240076347,9.409189716,9.208725054,9.367604388,9.377755475,9.252898514,9.37507213,9.561328509,9.884736112,10.10681253,10.06207427,10.11990585,10.2967808,10.36554863,10.67843997,10.51616454,10.65273662,10.51895127,10.24209532,10.37413361,10.46234973,10.52371681,10.5242123,10.39422758,10.27794705,10.03978357,9.891066794,9.839615661,9.901243907,10.04608596,10.35222231
Coal,3.691741937,3.780553077,3.870128972,3.916363859,3.962792176,4.040964722,4.160824273,4.146930503,4.243151827,4.265712597,4.322876548,4.356542178,4.49437503,4.562158392,4.576349747,4.7577396,4.822161738,4.753806004,4.817246043,4.717331833,4.721586566,4.741593869,4.803190209,4.846643072,4.8880831,4.944606534,5.020389054,5.219473485,5.122393973,5.293684638,5.528830682,5.681940909,5.930458981,5.849353151,5.784809649,5.892136085,6.02460549,6.093451192,6.166910194,6.225449697,6.481108601,6.450105098,6.358742554,6.248539139,6.179101758,6.297103896,6.459761552,6.614974201,6.528091496,6.449775842,6.627314908,6.736783547,6.852649124,6.925480607,7.082642258,7.262707731,7.268775111,7.319292021,7.276944812,7.317535001,7.344848945,7.590175723,7.453033939,7.673002301,7.9266941,7.786344753,7.980361613,8.288355963,8.22347676,8.345476883,8.605366264,8.738502884,8.840053587,8.93752369,8.710829221,9.049546563,9.244522679,8.986599337,9.303839882,9.527001664,9.477375596,9.602297293,10.0253184,10.28411475,10.1916218,10.48524458,10.81312773,10.64735617,10.78352375,10.76489708,10.75677881,10.73062675,10.95297207,10.96309413,11.14059096,11.08411292,11.52504662,11.64295048,12.00920587,11.98242868,12.11431593,12.01124189,12.22922638,12.16178277,12.45256816,12.89976897,12.81780293,12.6546531,12.58068785,12.8737032
Coal,3.691741937,3.597866117,3.665454901,3.620492235,3.629941275,3.683957466,3.78123077,3.768871948,3.807917269,3.834892998,3.832012086,3.844889439,3.876101385,3.783779288,3.928525997,4.012311285,3.999576647,3.984951294,3.899795041,3.890076081,3.876766306,3.987473699,4.10088635,4.216240913,4.224796339,4.223762653,4.149872453,4.071785289,4.212372326,4.308700744,4.307086319,4.341076673,4.399817135,4.48472219,4.465812899,4.419679891,4.477526285,4.389744831,4.38785571,4.386112093,4.487056731,4.463319696,4.541044688,4.43916167,4.354864604,4.506165152,4.461216377,4.550623669,4.480676663,4.511954444,4.473663928,4.60311228,4.674472592,4.621302015,4.583332806,4.704098849,4.668305869,4.866394166,4.879064027,4.915572403,5.002928826,5.051454763,5.169320175,5.275674117,5.361701352,5.423806209,5.439383707,5.494567787,5.552192872,5.631657805,5.642104177,5.552609244,5.511997623,5.599812342,5.615741009,5.748343287,5.95694847,6.024922979,6.079339136,6.156982843,6.364446933,6.419065365,6.571752119,6.619513288,6.552575174,6.740753622,7.040020709,7.179809697,7.266758389,7.244774804,7.496700243,7.387517682,7.462956691,7.396730792,7.621231337,7.772307866,7.723012934,7.912959492,7.925931065,7.980222266,7.909161107,7.97814018,8.208938993,8.48048249,8.571133322,8.660012684,8.628863386,8.749540221,8.851997199,8.946105153
Coal,3.691741937,3.642585153,3.675019603,3.731949907,3.71893115,3.64623823,3.675452755,3.746157857,3.766737859,3.75125178,3.86323141,3.974938569,4.041482761,4.208097609,4.133963718,4.279205072,4.373973279,4.367224456,4.359189389,4.403662505,4.402192233,4.48094196,4.601533526,4.611330038,4.592051801,4.728418867,4.675096875,4.741216473,4.913028871,4.951028889,4.908239056,4.9512375,5.045935117,5.142566003,5.204060384,5.296683116,5.307510427,5.252877976,5.348537881,5.446903519,5.518964397,5.781081192,5.867780727,6.06992134,6.190685508,6.232592966,6.220918243,6.252968478,6.472541955,6.568348442,6.632912658,6.578234635,6.484497281,6.374490264,6.565559432,6.640221398,6.620581544,6.902268076,7.015085694,7.020977848,6.893143086,6.962000149,7.049975689,7.095656292,7.207955118,7.222913252,7.378987699,7.446993789,7.589647623,7.646738696,7.840456588,7.743330132,7.725868699,7.687307393,7.568454699,7.585736998,7.451892557,7.535195254,7.640495633,7.561297918,7.842532031,7.917934046,8.196742001,8.374328906,8.322542336,8.321198236,8.281777409,8.084467215,8.10867996,8.274888774,8.509482797,8.675273003,8.906910129,9.031065265,9.065301732,8.850354141,8.843448039,8.768253438,8.856176998,8.799859919,8.849300533,8.87205389,8.881016371,8.955202451,9.059840579,9.134068753,9.292586635,9.616573017,9.753308669,10.16355832
Coal,3.691741937,3.602920093,3.527089281,3.521301691,3.433736033,3.468560547,3.47489369,3.57073824,3.502601776,3.62204055,3.782578724,3.941533697,4.069522988,4.217385197,4.358586172,4.425955463,4.46909049,4.466728308,4.498711179,4.474041106,4.575601508,4.624419416,4.669386974,4.677813458,4.799007766,4.808339771,4.918753641,4.810587845,4.938994306,4.992443966,5.123420689,5.293006533,5.188668552,5.293041313,5.347514543,5.369296731,5.416981285,5.415166915,5.472019864,5.618432498,5.708005679,5.756375189,5.909693225,6.09137068,6.046750745,6.089797407,6.065083104,6.025892445,6.124068583,6.222434349,6.254473381,6.077204011,6.248883863,6.159043189,6.168002254,6.368677349,6.522493738,6.502878331,6.665960318,6.685341523,6.938255459,6.886891258,6.972044238,7.002006092,7.002549135,7.149588507,7.406775475,7.496614572,7.489946412,7.698274861,7.662853956,7.790148462,7.83737873,7.736532882,7.592672842,7.920490514,7.846102927,7.777915429,7.921756011,8.212432199,8.323265804,8.400462174,8.436922972,8.418125309,8.609067058,8.964435198,9.009877153,9.09954769,9.043445545,9.228428128,9.49588583,9.896923059,10.35626933,10.70672864,10.86930093,10.86566113,11.12470352,11.30797532,11.17825133,11.44471708,11.92004907,12.00425615,12.20555135,12.70164472,12.94114015,13.08746706,13.16321088,13.13607635,13.53219296,13.68421695
Coal,3.691741937,3.815271974,3.867630625,3.914157367,3.865520491,4.002815816,3.999611254,4.092618049,4.056907583,4.087048366,4.148728587,4.246282148,4.174035168,4.091276948,4.006187901,3.963319859,4.011298048,4.013830699,4.203707896,4.241439052,4.213029902,4.140344282,4.218783991,4.130432441,4.09578149,4.058873447,4.137106246,4.260654102,4.212529245,4.251630475,4.295601879,4.403492545,4.374968119,4.365355813,4.483020181,4.472215132,4.526518001,4.66483608,4.825147258,4.818208043,4.763341073,4.815853389,4.751577174,4.717099216,4.84423392,5.014248011,5.116392383,5.223534953,5.284597303,5.218639529,5.419003613,5.479214649,5.544928966,5.466947737,5.398053824,5.453023622,5.319848911,5.383794574,5.522339653,5.56200759,5.652959055,5.643433219,5.701458234,5.648152973,5.820093557,5.684491192,5.6223713,5.561506466,5.462813882,5.496704283,5.546369923,5.480380812,5.623348544,5.569244709,5.636404866,5.794141587,5.832466551,5.962753513,5.935595448,5.840623178,5.951742449,6.081766324,6.089289628,6.196319997,6.121869409,6.176475748,6.159393207,6.425237214,6.544456417,6.381935164,6.52218991,6.722829269,6.748318364,6.815836209,6.897203646,7.102772771,7.253539287,7.103914176,7.143524901,7.019773269,6.954735192,6.937823458,6.911389857,6.933062731,6.997683291,7.081750218,7.044120074,7.073344212,7.057351545,7.132537915
Coal,3.691741937,3.741744546,3.89557352,4.008965099,4.087965794,4.104520804,4.191995894,4.169315091,4.264903895,4.347227093,4.450313452,4.472958517,4.429292921,4.343338076,4.425470149,4.550690834,4.505718479,4.588833933,4.47987317,4.459435398,4.596253876,4.773472085,4.815714809,4.913510908,5.016501313,5.060745739,5.230234242,5.220741681,5.320465193,5.314001254,5.43544855,5.375777143,5.421177209,5.683891651,5.599154871,5.53385799,5.753242007,5.769097077,5.716195043,5.832319857,5.774202513,5.910585011,6.053942256,6.170471427,6.177220403,6.31390994,6.236173478,6.408423476,6.430596693,6.502327773,6.524483379,6.596676044,6.791531493,6.802118807,7.052931087,7.114987365,7.021631107,7.05233178,6.908382453,6.921533586,7.004044416,7.343233494,7.268820906,7.240612499,7.290117678,7.274448332,7.378132159,7.645780083,7.702965854,7.514953244,7.711146322,7.807122428,7.866576691,7.826845877,7.657220709,7.942806239,7.876844293,8.10090609,8.163373875,8.402857422,8.437092647,8.329194585,8.210228283,8.258711148,8.214651447,8.562498164,8.681016977,8.79282695,8.784422433,8.75494719,8.967099764,9.038975834,9.159997094,9.446100846,9.706179068,9.565439739,9.589668471,9.7333115,10.00138275,10.34574398,10.36603622,10.601494,10.9920647,11.49358709,11.67419055,11.89325797,12.1507348,12.5150145,13.01102834,13.42026633
Coal,3.691741937,3.685446936,3.860573323,3.946358149,3.993697357,4.024437162,4.069819638,4.174756617,4.153572402,4.102464091,4.103219712,4.153703665,4.069789998,4.132905214,4.174630588,4.203726679,4.231331766,4.270854509,4.400126238,4.414160256,4.570508393,4.596568268,4.628131677,4.711838585,4.675038489,4.767206719,4.784454577,4.841832687,4.971856682,5.098793424,5.131781964,5.176769477,5.246101507,5.298508053,5.217118838,5.130352411,5.216393983,5.213427756,5.330404235,5.379534625,5.507378412,5.67258401,5.669699836,5.688331109,5.723311308,5.922035912,5.837747374,5.836686968,5.787556789,5.914093697,6.024094878,6.089518765,6.153695633,6.366793759,6.419771633,6.51765835,6.708748217,6.713770813,6.824146117,6.99548421,7.111844136,7.309699656,7.442322997,7.669427022,7.556994681,7.702121832,7.778540335,7.983959233,8.087409567,8.259340519,8.30975013,8.354466996,8.394627339,8.384965682,8.595272792,8.696078358,8.84311529,8.812951285,8.895322221,9.155370812,9.239820902,9.327574899,9.758406821,9.699687804,10.02188089,10.19304162,10.32044268,10.35834144,10.36355253,10.37451275,10.29282205,10.67636353,10.7281443,11.12177534,11.13443125,11.32826625,11.3500152,11.19801052,11.31342851,11.04349905,11.56419049,11.65365136,11.8492118,11.88337983,11.76913753,11.62262357,11.52497774,11.97738,12.27296808,12.57657197
Coal,3.691741937,3.707341525,3.72376442,3.659537103,3.675360755,3.679022203,3.62281124,3.674857337,3.626079499,3.710916778,3.738582236,3.758140954,3.683768837,3.773917058,3.917655875,3.9993359,4.014816707,4.100929748,4.107998159,4.1013415,4.20625708,4.238839608,4.327782935,4.291874873,4.412049507,4.372418884,4.556760611,4.664573931,4.799220567,4.881738863,4.931171303,4.908246864,5.020822838,5.060126573,5.239319232,5.291360072,5.196208277,5.146423663,5.232033959,5.455274071,5.416867635,5.588871309,5.553477798,5.589095835,5.602894082,5.563260104,5.559838872,5.596280405,5.778535838,5.978207889,6.042352308,6.107495239,6.30966851,6.296404658,6.190743631,6.216160598,6.428204937,6.239341444,6.351025014,6.639366514,6.562680455,6.723706366,6.83881258,6.967892611,7.211026342,7.301225347,7.617323251,7.79253389,7.728160257,7.51923769,7.417226569,7.406385793,7.637396875,7.679407428,7.472684478,7.503766024,7.501000683,7.562274116,7.572254387,7.587835871,7.439572575,7.499821389,7.590560577,7.489791784,7.334697308,7.454234675,7.39286661,7.306320264,7.240554945,7.103817965,6.965222079,7.154816105,7.253185221,7.400535256,7.575997797,7.671139442,7.69080091,7.97876878,7.927849431,8.283207846,8.524285237,8.702285624,8.785706152,8.78608171,9.028241419,9.149464203,9.150333789,9.026120489,9.042941831,9.095206573
Coal,3.691741937,3.658562138,3.73473647,3.726793637,3.751602932,3.784821918,3.817483955,3.863878171,3.875114793,3.942161246,3.924471734,4.060343141,4.073738758,4.123422298,4.130049501,4.215516011,4.346206157,4.533790456,4.604846627,4.689952507,4.832376081,4.888144542,4.879794193,4.862750645,4.844888899,4.94996047,4.970110661,5.027516077,5.002004781,5.055671189,5.144955411,5.126325915,5.034141357,5.120762506,5.081244655,5.252307777,5.368713093,5.496150954,5.495388104,5.44378891,5.592655809,5.706005239,5.742875229,5.763842998,5.818574028,5.850208729,5.812694141,5.809239508,5.829678006,5.87556397,5.81799494,5.898418825,6.070589676,6.166145517,6.313703979,6.421234183,6.443664992,6.317204213,6.52713641,6.578138245,6.816395635,6.867535953,6.695197176,6.780102686,6.906073305,6.856404499,6.894243272,6.89811616,7.02075345,7.345094702,7.365470949,7.579612338,7.888744472,7.682098879,7.572491493,7.612862511,7.974436472,8.269102262,8.228527258,8.136261106,8.332389496,8.197526756,8.097348105,8.271124011,8.444053522,8.65964176,8.709286714,8.734261593,8.577423342,8.41994652,8.600440834,8.613995953,8.563693712,8.852057538,8.931902849,8.871510231,8.830786962,8.81011172,8.87709683,8.924772916,9.208912458,9.50925059,9.632593919,9.647386777,9.416738937,9.516936155,9.497224665,9.899547739,9.869055951,10.12929691
Coal,3.691741937,3.626748376,3.628628995,3.627569632,3.650275769,3.71957573,3.624748027,3.665768554,3.633392991,3.707420625,3.760761161,3.804002401,3.787467915,3.89415679,3.949411356,4.101787592,4.165591164,4.272302811,4.381681584,4.400599287,4.316160406,4.421096478,4.414693464,4.421687083,4.474461721,4.521580075,4.678152297,4.735610711,4.723874928,4.756659003,4.722935854,4.857166193,4.928966894,5.009594316,5.17658854,5.343572461,5.448249097,5.449758364,5.520009664,5.468926581,5.375388784,5.262796621,5.327682551,5.481524102,5.417482512,5.60740286,5.671490675,5.577312888,5.581654387,5.636569517,5.745867673,5.895546533,6.047297174,5.979455013,6.0344579,5.979720214,6.034135441,6.117227241,6.191006933,6.188743452,6.225168879,6.289223769,6.516935194,6.608039949,6.449689374,6.6197669,6.527067024,6.600607774,6.819930157,7.077085382,7.159331395,7.115057352,7.032206908,7.042972282,7.025429708,7.076391694,7.029863989,7.097112163,7.162978772,7.292635645,7.421431197,7.476005794,7.400385218,7.397474361,7.413365869,7.492016221,7.525122387,7.53617424,7.625185903,7.798713376,7.649238629,7.890921099,8.004772811,8.117372989,8.3591364,8.524740708,8.613143044,8.819930276,8.813594557,8.874661578,8.692887332,8.742514873,8.655027384,8.699978596,8.860429442,8.758221924,8.71225125,8.608861662,8.414052598,8.437516555
Coal,3.691741937,3.775598145,3.861510697,3.816629982,3.746454364,3.794733518,3.768039602,3.874076331,3.923595009,3.972006325,3.928231601,4.083387068,4.252367716,4.353091851,4.256189355,4.282640137,4.295073471,4.296906824,4.261416425,4.313897977,4.431297882,4.330314597,4.394399118,4.468698436,4.61292847,4.602669113,4.601045251,4.649281,4.763465967,4.8240921,4.808628324,4.860511278,4.95882931,4.959407673,5.096553013,5.297068513,5.443910258,5.583258395,5.475000792,5.566105797,5.536164106,5.584929235,5.498880727,5.431793577,5.558524334,5.677430071,5.817289903,5.9753158,6.016685253,6.186397387,6.290436377,6.384280281,6.473667183,6.740220985,6.79300799,6.858084974,6.898398514,6.830021699,7.007181333,7.00686415,7.199599657,7.248750357,7.190323156,7.390088888,7.66227321,7.747405313,7.785000164,7.881001829,7.852528118,7.825220134,8.00118247,8.24165891,8.093894722,8.106947236,8.315142654,8.324229125,8.39706002,8.381841638,8.271390233,8.554865332,8.446336402,8.648302394,8.741518517,8.714022119,8.672272904,8.845471922,8.92950049,9.208505027,9.231000122,9.32400135,9.39763107,9.606971831,9.516727015,9.952464537,10.04450218,10.30940413,10.26281141,10.58344703,10.92787405,11.0533233,10.86679409,11.01551795,11.33207206,11.30406438,11.53771672,11.62366652,11.45813271,11.70241916,11.41041068,11.45915983
Coal,3.691741937,3.592043647,3.629134132,3.682877535,3.742637896,3.699980358,3.760378268,3.758047148,3.771505007,3.901796669,3.81949087,3.746176301,3.797757065,3.877773219,3.989053866,3.952490295,3.996206214,3.966593486,4.056102811,4.087578132,4.15063596,4.165648614,4.192575587,4.32922781,4.3661206,4.336366624,4.334306302,4.382463815,4.371350989,4.404220951,4.528959238,4.450095361,4.560835823,4.614556247,4.63855534,4.554361094,4.69380621,4.744355442,4.643338699,4.57142162,4.681085699,4.676491093,4.61230833,4.654595841,4.597558656,4.69315322,4.803868441,4.834174889,4.806704097,4.920534233,4.823802048,4.838190285,4.863837673,5.056968009,5.094294495,5.300266767,5.30825176,5.294951662,5.253751405,5.339860589,5.527840852,5.582725051,5.557533214,5.609139293,5.568390203,5.539852399,5.679161157,5.762385468,5.974452399,5.940453357,6.003463728,5.948670122,6.021035601,6.074226766,6.087095902,6.184351946,6.173554233,6.402482529,6.419437667,6.557471731,6.490904139,6.500318626,6.741409742,6.838972094,6.909081463,6.839652256,6.749988174,6.973235815,7.279580191,7.442228181,7.531474123,7.431855417,7.60291934,7.441009263,7.392013974,7.419192284,7.539270658,7.361064798,7.418460271,7.480973333,7.439411828,7.547921979,7.50510884,7.577777893,7.404056867,7.552735376,7.745906555,7.765298277,7.583151962,7.675985227
Coal,3.691741937,3.728932082,3.742482088,3.71490335,3.777053084,3.861675705,3.911303264,4.044031368,4.184317949,4.270204074,4.288688683,4.29286752,4.325156878,4.432823155,4.388486031,4.331320566,4.368160997,4.327416072,4.395026977,4.426280526,4.505251263,4.4471958,4.434096417,4.407484667,4.498155047,4.478155247,4.609504772,4.795318936,4.938711954,4.966147623,4.918682244,4.874015125,4.970145189,5.141246356,5.160809335,5.126008326,5.07231352,5.186940507,5.230553855,5.326261574,5.304438786,5.309977162,5.381944244,5.269994069,5.34258323,5.527668954,5.612246645,5.580907217,5.756047492,5.686483497,5.889461438,6.04934467,6.132533048,6.168666408,6.311534318,6.373358923,6.451763382,6.581292727,6.71572305,6.961394201,7.115466536,7.074219449,7.006187287,6.924429568,6.966683732,7.284250828,7.356664074,7.356513658,7.414068311,7.335971608,7.342404258,7.307813614,7.350756966,7.282938513,7.375368877,7.447061677,7.469996076,7.32612987,7.17142368,7.373886556,7.302797765,7.294819928,7.281948791,7.309946815,7.147741876,7.220285298,7.261009477,7.213830747,7.265371533,7.365845902,7.526610766,7.628484986,7.796342242,7.901966341,8.056568111,8.122857191,8.206380441,8.340985557,8.442196816,8.308264555,8.199029441,8.01889383,8.107568504,8.304196951,8.124735982,8.153780034,8.203020265,7.989181067,8.344944009,8.426779445
Coal,3.691741937,3.645384885,3.737303578,3.897389463,3.997442185,3.958240307,3.936339088,3.952148411,4.079536803,4.165547283,4.123631074,4.060718191,4.110214627,4.208562348,4.203749674,4.325986472,4.430414711,4.525333932,4.447902127,4.513650771,4.394587691,4.290392726,4.432352389,4.461320622,4.515528563,4.528994356,4.607423976,4.749643269,4.765264543,4.753431441,4.842437639,4.801618652,4.723172367,4.758068864,4.735611257,4.731027391,4.71997804,4.685631864,4.83986371,4.872161044,4.853390772,4.933873917,4.83200396,4.856175972,4.838183017,4.869891077,4.978721681,5.059499002,5.078417055,5.10426485,5.062751386,5.123015784,5.100991741,5.08836317,5.278980254,5.391004484,5.386345842,5.350638772,5.432169044,5.401268192,5.40981702,5.554588223,5.771259432,5.82026394,5.957101812,6.077004066,6.303685601,6.35343342,6.498576905,6.564070737,6.539598727,6.80262826,6.771196822,6.699922771,6.685885752,6.794728931,6.738584744,6.908386987,7.044310224,7.036673479,7.283643245,7.412281786,7.581111505,7.581913544,7.590735571,7.567446356,7.725239938,7.778231899,7.897202346,8.12311742,8.18822193,8.013064897,8.268554028,8.541888924,8.373161493,8.650946157,8.75096269,8.556135709,8.72197323,8.54340296,8.450799638,8.528408121,8.419463622,8.645384038,8.71634834,8.774453783,8.862537292,8.982961247,8.827773119,8.751211413
