YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
Gas,7.5,7.443906722,7.180977353,7.421905806,7.723431849,7.936856552,8.266022623,8.399580114,8.364274507,8.527124649,8.776169002,9.02120462,8.783094331,8.721456444,9.134954938,9.592018765,9.692690092,9.912906206,10.22975454,10.03183369,9.975074085,10.10433553,10.33589368,10.90865428,11.09649016,11.12798139,11.44856939,11.5635072,11.41318897,11.66007967,12.03922542,12.08054981,12.07638311,12.87343335,12.66404545,13.39129993,14.05564675,14.53203661,14.97271978,15.39553835,16.31281435,16.47911615,15.76376337,14.8720883,14.92702414,14.48206525,13.87658148,14.22657913,13.78846875,14.51743699,14.85689994,14.61029418,14.67912339,14.39409755,14.06504875,13.57469108,13.14589651,12.55189531,12.73583021,13.00581698,13.30591242,13.03260745,12.94841203,12.73388608,12.68157299,12.7377829,12.41346234,12.69590545,12.93561376,13.40574581,14.1385834,14.40227994,14.89813888,14.7789827,15.54708717,15.67430558,15.06319114,15.56111883,16.50973602,17.23308015,17.7426024,17.23309828,17.14690656,17.66126084,18.14851646,17.7470046,17.57651652,18.27440808,17.79730647,18.30445226,19.30531811,18.45736222,18.23214081,17.86804159,17.99360145,18.76518664,18.09202404,18.63906354,18.58184485,19.23296518,19.67304439,19.26108161,20.21757642,20.54118676,20.10258689,20.89403424,21.56854547,21.0225899,20.9732811,21.38812883
Gas,7.5,7.439667547,7.588356849,7.668921759,7.918789617,8.09412104,7.910496438,7.929078782,7.944989827,8.328945462,8.659174991,8.45360564,8.035437516,7.900303971,8.041702256,8.63313613,8.717432544,8.921635509,9.284251732,9.299702488,9.153098789,9.682258555,10.2408337,9.83350613,10.10117534,9.781453025,9.404276535,9.677732478,9.395890601,9.954394295,9.673957231,9.993745401,9.893791298,10.27056877,10.1262452,10.47152293,10.70092483,10.94981994,10.48882139,10.41426493,10.63282353,10.26208007,10.42634854,10.01038232,9.994613601,10.68563712,11.20993439,11.24678643,11.42462473,11.23660742,11.3869297,11.67187699,11.56783317,11.62193533,12.41166262,13.32579126,13.40000901,13.67287776,14.35483088,14.63515848,15.19992753,15.93160044,15.98725897,16.96473371,16.41281846,17.27232993,17.86410526,17.41447226,17.31628651,17.62052687,18.59843775,19.53814526,20.05874646,20.29836857,20.57433428,21.43787364,21.90453775,21.09234253,21.00641819,21.20757749,20.85926103,19.84818523,20.27766853,20.43641659,21.08152071,21.81104786,21.53582171,22.17576156,23.51055951,22.32878768,22.50459885,21.73914168,22.99684863,23.81332395,23.75211528,23.34207024,23.69277354,22.5478871,22.24454972,22.88246106,22.85725834,23.3700621,24.846769,24.83822878,24.6601258,24.08384159,24.50118283,25.27769385,25.96577367,25.54052934
Gas,7.5,7.319780774,7.707417752,7.825902635,7.70515093,8.067485633,7.943759685,8.176075049,8.574284896,8.411538082,8.287904107,8.267544106,8.387904777,8.392900153,8.201297973,8.069896779,7.826153772,7.505550805,7.357167041,7.175370179,7.48829814,7.217901654,7.284943928,7.417974464,7.241475142,7.367090067,7.677093408,7.828261925,7.981480603,8.294655031,8.35511319,8.740009481,8.602974066,9.089978319,9.332392201,9.388005164,9.684075549,9.331011741,9.133934108,9.508108434,9.615678999,10.17862346,10.32085158,10.56259174,10.96530559,10.76141209,10.99650245,11.36386363,11.50516355,11.70467782,12.18774401,11.62551858,11.86114312,12.04223026,11.44653097,11.68068534,11.71006136,11.93091091,12.2188944,12.58734116,12.60731703,12.87418133,13.08908356,13.1320651,13.66797631,14.2073238,14.11143845,14.52316977,13.82297416,14.51266746,14.59005223,14.78492968,14.49818269,14.71868527,14.37646634,14.56378064,14.49302052,15.36988505,14.95988426,14.91496365,16.03471741,16.00358406,16.91369003,16.35598211,16.44274274,16.15401163,17.01284907,17.09557234,17.48619492,18.16123015,18.43053898,18.3287361,18.19477598,18.56182505,17.73481674,18.43155685,17.68729662,17.90836395,18.60028094,19.09614551,20.31846101,20.91768942,21.29729592,21.56245667,22.84403613,22.25513262,23.7441328,24.31747725,25.48678448,25.32943307
Gas,7.5,7.578613234,7.536639964,7.610533783,7.547893161,7.71756434,7.991219462,8.187542764,8.079302823,8.138418065,7.853246978,7.791882075,8.260722811,8.127852523,8.349695171,8.498629638,8.369150082,8.440254671,8.420299403,8.42902009,8.949132309,9.073187866,9.132887992,8.94857423,9.0160779,9.454721266,9.611783583,10.10904102,10.66900685,11.01371638,10.58796249,10.40589387,10.26627073,10.35572437,10.22032818,10.43691776,10.32279725,10.35557999,10.68094392,10.69702795,10.89537276,10.79563055,11.0738197,11.56310218,11.74466152,12.46864993,12.2106883,11.95353814,12.07351787,12.43159343,13.10418326,13.01252612,13.50306134,13.98436992,13.83373693,13.60079128,13.08392345,12.88324089,13.02197909,13.26693336,12.90081234,13.64909665,13.73758597,13.68069979,14.19173201,14.10506994,14.43937968,14.82628407,15.57065699,14.7703741,14.82587479,14.9218831,14.81237474,14.828556,14.73632221,15.10724556,15.17937916,15.40108445,14.90340845,15.4908817,15.23591552,14.57329325,14.88698432,14.99341605,15.10351498,15.63915949,15.55576431,16.1148676,16.542978,17.54206216,17.85852339,17.77561271,16.92198614,17.74986278,17.84780949,17.54158074,17.79937498,18.06467172,18.09301212,19.21649746,19.5410821,19.06126292,18.52965494,18.63677117,19.48667228,18.70299771,19.44628637,19.67068618,20.04522623,20.05928001
Gas,7.5,7.699750806,8.160911999,8.415130643,8.433851569,8.208815023,8.055872988,8.034204366,8.31216438,7.959649073,8.439833413,8.093157223,8.109305331,8.421583233,8.511059313,8.490030687,8.877930932,9.106382171,9.30164027,9.675454197,9.279238817,9.343253653,8.968345077,8.828554001,8.905324676,8.578132188,8.527277856,8.087176005,8.006538752,8.548005182,8.742610209,9.163076337,9.43427956,9.14241702,9.436156473,9.21264917,9.253089948,9.723584187,9.518195748,9.661638802,9.818066282,10.23123594,10.70183575,10.64160616,10.90732872,10.73618407,10.73701799,11.13312554,11.52039862,12.04882091,11.96873955,12.35224965,12.13721996,13.0315985,13.11892512,12.93506147,12.98441768,12.64819298,13.06611532,13.18422674,12.77577698,12.81480882,13.65063289,13.88017223,14.56874454,15.05329184,14.7056103,14.51574271,14.15894739,14.56837775,14.65195528,15.18256752,15.29197493,15.51165877,15.92532619,16.63669387,17.4262335,16.66838719,16.60419411,16.18563677,16.8455629,16.68621469,17.19920789,17.07318549,18.26862618,18.33762941,18.19519087,18.80416055,18.85600845,18.58990787,18.93153746,18.09328374,18.93284196,18.61404394,18.539988,18.69923182,18.44539789,18.16543155,18.10009673,17.61411055,17.45078851,17.86778052,19.0053452,19.16740335,19.46343874,20.68514125,20.78122406,20.98935642,20.69561076,19.94438545
Gas,7.5,7.952392645,8.034929047,8.374211242,8.2566278,8.179833341,8.060352074,8.434923614,8.670771782,9.047570262,8.86479743,8.742548219,8.836572358,9.408887329,9.944347485,9.97596373,10.63374784,10.73082183,10.57105635,10.86616371,11.17539833,11.15081995,11.25546254,11.4171009,11.73818344,12.29886593,12.05454379,12.02326835,12.35976187,11.73538679,12.03648361,12.52976582,12.16048334,11.87337883,11.56190754,11.96329878,12.35079199,12.85285264,12.70496124,13.39223273,14.20205647,13.95882237,14.73041354,15.03320549,15.35642964,15.71923634,15.69465644,16.0191488,16.66661834,16.74921559,17.05955745,17.93630898,18.66849266,18.0636208,18.51059126,19.04963046,18.69618293,18.97776405,19.27137788,18.5428067,19.0011804,19.31039853,19.86899609,20.09740561,20.9172597,22.21721703,22.44914234,23.66233697,23.7951306,24.01787786,25.06064791,25.72162743,26.58829294,27.7725149,27.40811264,27.56961202,27.32777574,27.98619287,28.2829337,28.61204812,29.60910956,31.50297218,31.37968734,31.2361131,30.33566904,30.72031809,30.83818586,31.4471386,31.50023037,30.76462255,31.74805534,30.88771168,31.34841335,33.14638955,33.64947484,34.45078973,36.36894695,36.8831289,39.02230444,39.60870665,39.17906623,38.39943326,38.1830773,39.88162096,39.38990747,39.84332319,39.85980998,37.84752456,37.70181915,39.11957817
Gas,7.5,7.215879951,7.600507967,7.723876523,7.84718337,7.942254809,7.992318441,7.751160259,8.186150812,7.868105591,7.923912688,7.782648292,7.882190551,8.132006735,8.514928432,8.64541391,8.254332854,8.156587599,8.205637142,8.368428283,8.345328074,8.124919019,8.064668709,7.850510915,7.703285242,7.762215268,8.129324468,8.41867271,8.633591299,8.824968313,8.677277809,8.740469579,8.721949116,8.908817208,8.849286806,8.910300471,9.194089269,9.556265674,9.612032436,9.65418049,9.557281457,9.770551274,9.984797585,10.17764231,10.35977158,10.83244084,11.01277179,10.68264772,10.87000504,10.53092035,10.24331482,10.00348689,10.29492537,10.4103545,10.51475195,10.96470482,11.31865703,10.96619491,11.35479126,11.29604216,11.38231465,11.41038832,11.01200004,11.20783862,11.44209588,11.45853754,11.92600037,12.52017912,12.6652562,12.85441996,12.61758781,12.93610389,12.63906379,12.43236774,12.75790119,12.36920817,12.63874932,13.41505762,13.8525929,13.84434146,14.46360726,14.50351481,14.73946882,14.51496775,14.35600384,14.79787313,15.27836042,16.36635169,16.98311121,17.74934115,18.09596388,18.06803286,18.76343663,19.51758532,19.30389904,20.06913614,20.78714293,19.65116483,20.70228555,21.45417139,22.02783815,22.78751307,23.385442,24.43355477,24.922543,25.09027483,24.73693111,25.47325867,25.83113331,26.33779109
Gas,7.5,7.612735009,8.152265819,8.057610194,7.79323763,8.154534494,8.268639627,8.397715243,8.153104188,8.659511715,8.700558359,8.898507396,9.264845038,9.727724577,9.886586719,9.757697232,9.487145578,9.560459361,9.609959538,9.82616432,9.730890484,9.683545469,9.549132466,9.442181853,9.023956565,9.450307808,9.584466646,9.124420445,9.487176628,10.09206521,9.932348957,10.27805339,10.60692399,11.18901721,10.88705965,10.42419278,10.61766218,10.70478448,11.23931042,11.43314396,11.69106956,12.34923525,12.04749809,12.61802514,12.86314528,13.02445308,13.2523699,13.39223858,13.99054592,13.5563331,13.38527121,13.38548849,13.42222609,13.63203705,14.53808215,14.70593402,14.45386602,15.21290331,15.88780546,16.04471894,16.24892269,15.98542802,16.25155423,16.7267271,16.06507503,17.1230312,17.73365929,17.16795117,17.47819425,18.06732066,18.59020804,19.09732525,18.84483555,18.34455207,18.52985847,18.75347716,18.86409063,18.99826184,18.90040816,19.38803574,18.47434279,17.91688689,18.34512409,18.15315551,17.60514712,18.47289255,18.51625159,19.0871222,18.68553156,18.70177455,19.82963181,20.95597417,22.14441543,20.90807264,20.11451277,20.01510702,20.74741232,20.69133136,20.79095842,22.23169531,22.33001733,21.47706534,21.2678288,21.93805223,23.32476406,23.31052478,23.62226438,23.25075886,23.50552532,25.14246561
Gas,7.5,7.311830849,7.258342043,7.703499514,7.676216779,7.90629148,7.812765195,7.930504754,7.968205207,8.139535886,8.278408874,7.949979122,7.777519505,8.007351678,7.950915492,8.330321216,8.561599141,8.374918489,8.143471926,8.47616867,8.704699857,8.943629414,8.919163963,9.045074522,9.278916819,9.087493242,8.91882945,9.126585582,8.916619907,8.972698975,8.824392,8.704555453,8.522892712,8.458688652,8.470019351,8.868499503,9.194154008,8.834970036,8.662292614,8.750126529,8.838105448,9.122628181,8.784694728,8.824257305,9.084832247,9.595593805,9.927742492,10.19822439,10.34594267,10.16632592,9.816440645,9.863253662,9.736578721,9.895139594,10.04888932,9.663808412,10.10391747,10.13187582,10.78681051,11.20722451,11.50041662,11.2528548,10.75682365,10.50559029,10.18335602,10.21736353,10.22515318,10.34817466,10.27107171,10.14006237,10.20528605,10.28600325,9.965851945,10.35143936,10.93079218,11.46310721,11.96404547,11.9625035,12.49753873,12.89469535,13.17182132,13.13630488,13.52703662,13.31665712,13.31100256,13.59619969,14.24119579,14.87010868,15.42498437,15.74468517,15.30491839,16.10438134,15.49352442,16.06400385,15.8776557,16.68423438,17.43322713,17.40712297,18.10832656,19.37648869,20.15755614,19.93110633,20.98906891,21.94414573,22.61052479,22.63387943,23.41165466,24.63586645,25.57273167,27.31863028
Gas,7.5,7.511405198,7.604839441,7.723098272,7.373306276,7.474021858,7.44923499,7.490767713,7.327938629,7.58135682,7.673529955,7.809285413,7.614806683,7.869246001,8.285553058,8.347033373,8.538373502,8.508548114,8.329080832,8.242260361,8.301647867,8.322892337,8.719101672,8.759581174,8.919127362,8.886882538,8.987273493,9.215811707,8.995301231,8.548656564,8.598094236,8.641846369,9.046239105,9.41810899,9.254472055,9.705249712,9.947701837,10.05564577,10.10807551,10.74945814,11.37279773,11.65366095,12.09850591,12.78577913,13.14672384,13.88078222,13.7232732,14.46158432,14.34799285,14.84995626,14.51421879,15.08660348,14.76196868,15.05305255,15.31868733,15.16275868,15.63810308,15.41266361,14.94356156,15.25958932,15.23834659,14.6924093,13.9464541,14.19242407,14.90732047,15.31684615,14.50140416,13.97974232,14.39881792,14.59249877,14.96060868,16.01831063,16.72755122,16.80202383,17.84809451,17.42925274,16.758781,16.71740065,17.53739159,16.94239431,16.62265536,15.89524437,15.41043011,15.53406149,15.59030902,16.21643575,16.18905058,16.96539418,16.6388344,17.12098549,17.52491273,17.48233924,17.13284834,17.16984888,18.00866696,17.72352891,18.04449733,17.9853911,18.67843705,19.28511046,19.08192637,20.02322506,20.07649586,20.68728953,21.23204621,21.69155486,21.59907538,21.99182702,22.87285077,24.24291588
Gas,7.5,7.539485735,7.47432119,7.274263039,7.774413822,7.806224214,7.938088934,8.014373838,7.92306806,7.910796961,7.915997247,8.367255477,8.395519939,8.332010009,8.549628649,8.901446242,8.868603699,9.138922842,8.873886568,9.021555378,8.781344465,8.469693924,8.236511425,8.11881474,8.350887409,8.421252413,8.994180819,9.179925606,9.44036473,10.15225697,10.52585422,10.86167327,10.56686742,10.24407629,10.40183756,10.64975648,10.64044066,10.86097376,10.73898875,11.05548515,11.25201483,10.75789005,10.13067523,10.2832647,10.19121914,10.15086819,10.49209008,10.81427111,10.53772296,10.91045642,11.11647562,11.4085385,11.26770234,10.82139499,10.94124965,10.5631939,10.8117171,10.80893999,11.08694745,10.94732595,11.22288494,11.4833672,11.99790943,12.16332693,12.53100165,13.26551512,13.56290118,13.66235823,14.28405133,14.33582002,14.85041945,14.31814662,15.39401544,15.03323865,15.14392546,15.04000501,16.03809635,16.36663505,16.97908076,17.62692714,18.03810331,18.46916616,18.07873474,18.09252606,18.44698698,18.59865299,18.87325449,19.81244676,20.08408104,20.73758876,20.3443872,20.07936092,20.32536841,20.89215912,20.30537994,19.94383656,19.84327728,20.95357888,22.29231721,23.71849926,24.55783643,25.84724786,27.24050975,28.71143077,30.95470414,31.92126413,34.11334518,35.1752638,35.1547917,37.26567775
Gas,7.5,7.624764502,7.742048141,8.095889419,7.770626332,8.319604054,8.782261868,9.107136555,8.883712847,9.179262229,9.518656841,9.552626458,9.947353447,10.34410336,10.96922075,11.20145326,11.65878435,11.24560996,11.51907528,12.05660662,12.51835581,12.82036227,12.87954685,12.92110888,13.22701307,13.28071204,13.20968638,13.13227659,13.52726288,13.19794003,13.54610111,13.75219707,13.56805585,14.06419755,14.64355032,14.96230735,15.49284366,15.39783574,14.73514492,15.1738811,14.88874539,14.72102503,14.61923955,15.33818586,14.73805075,14.69874123,14.99492904,14.52054496,15.27342667,14.99770818,15.20737479,15.74438068,15.75363362,16.63048415,15.98800451,16.96389244,17.48311152,17.80493594,18.04006569,18.28427968,17.70217788,18.17860332,18.44079849,19.18920325,19.80873441,19.61684662,18.99680552,18.74954846,18.21363309,17.7390368,17.48921564,17.83593265,17.76448584,18.09403625,17.89362609,18.84529869,18.45184565,19.38852879,19.35327904,19.7080292,20.0725324,20.8506872,20.94738439,21.70192765,21.38790764,21.71170226,20.98081369,20.13295626,20.83834302,21.36926785,21.26830457,21.23722664,22.47379169,22.6155085,22.2137516,22.4613001,21.78477624,22.10168558,22.73534985,23.57525741,24.73576494,24.09935645,23.9497903,22.61916463,21.60380251,21.7677612,21.9193827,23.26777273,22.53455519,22.13340826
Gas,7.5,7.622427775,7.491597758,7.774793814,8.208851237,8.380745778,8.920234398,8.539048079,8.311292035,8.04389212,8.113866583,7.905632859,8.06258822,7.820650352,8.224270816,8.110025006,8.5496649,8.600783003,8.380899809,8.477606892,8.506603885,8.879796281,8.697466226,9.261412798,9.764196283,10.03455218,10.08533315,10.24241384,9.976172416,10.03259734,10.49322975,10.87994675,11.30390808,11.69788051,11.90676129,12.11194202,11.73098187,11.25857888,10.8088119,10.68643724,10.49004673,10.57185814,10.38082534,10.15167445,10.52005584,10.50448462,11.25163999,11.22162104,10.92171894,11.20218364,11.27784331,11.17372573,11.70096144,11.29026636,11.46102196,10.96989585,10.90100641,10.55058513,10.28323248,10.20227093,10.41561458,10.53422857,10.71873591,10.55606194,10.66547553,11.06406107,11.77068342,12.3697833,11.92943573,12.11691519,12.63327072,12.85851883,13.43866222,13.94673267,14.75315633,13.97113892,13.79515863,13.49622275,13.78145987,13.50216744,13.39632371,13.15988593,13.51603211,13.99284676,14.20532425,14.37089716,14.29110795,14.31286725,14.81450236,15.3426716,15.19107261,14.85159033,15.2434124,15.42018,16.15836266,16.61261825,17.7759568,18.27835838,19.31833216,19.08744859,18.88608204,19.71117006,20.80631322,20.57742728,20.98574105,21.99424993,22.00471895,21.77107688,21.82589092,21.9827975
Gas,7.5,7.718877107,7.590466079,7.798990869,7.734560956,8.019235583,8.009058655,8.240967003,8.136509154,7.987588444,8.378948586,8.312533206,7.951547305,8.327188845,8.338530317,8.388767889,8.774468646,8.718490747,8.859221263,9.029562535,8.82825694,8.968564442,9.259899125,9.333535697,9.384215412,9.935874827,10.07525283,10.7306507,10.14895656,10.90329367,11.60224776,11.55938292,11.92581552,12.34727456,12.10566413,12.40603675,12.64160569,12.82000307,12.91523095,12.93124376,13.07047431,13.12988166,13.78302349,13.69345498,13.92326668,14.33336508,15.01032756,15.32831642,15.71411563,16.18955707,16.20941905,16.37930141,16.88362327,16.72825494,17.04104837,16.45762114,16.15752906,16.0023237,16.23375919,16.53321285,17.69180059,17.48074301,17.7396286,17.33015721,17.20451949,17.24138951,17.79002117,18.20341986,19.45883339,19.73732124,19.50616158,19.64466671,20.15647797,21.27120197,21.34282136,21.65275773,21.14635175,21.86075212,21.71440286,22.18851405,22.72292153,22.54925576,22.94705617,24.31157927,23.30360449,22.31519969,22.8305236,24.01075233,24.67975135,25.11018358,25.82201713,26.69856834,25.51233183,25.2958842,25.85511038,26.44477111,26.63586305,26.34790613,25.52489275,25.7512557,25.92453676,27.03195117,26.46504233,26.36341358,26.69796706,25.32800564,26.15427739,26.13408048,27.41568721,29.01849349
Gas,7.5,7.738318294,7.746260218,8.205377065,8.176211951,8.594538878,8.858517733,8.991238827,8.767888519,9.072728859,8.895573821,9.357388927,9.166437228,9.403750855,9.715637916,9.737279125,9.841693513,10.10858346,9.665931625,9.696583313,9.923960699,9.780396159,9.707842228,9.715914155,9.916744137,10.18443361,10.74987178,10.78374345,10.99470612,11.20129394,10.84744934,10.99887745,10.96508592,11.10196428,11.15454733,11.23721492,11.09678724,11.18950496,11.31878383,10.99277285,11.07783475,11.50624862,11.91561363,11.79524734,11.23514336,11.41519628,11.3064699,11.31967409,11.6086356,12.12088606,12.2753443,12.27029534,13.06030618,13.48833844,13.13136096,13.1188554,13.40467869,13.43918542,14.12554674,13.4901061,13.624297,13.56922385,13.35123177,13.17946259,13.32786483,13.77013195,13.45203419,14.23393206,14.91411462,14.56427539,15.2960719,15.41871267,14.83082756,15.35480613,15.41518868,16.43460991,17.20800867,16.86298371,17.1620409,17.50712692,17.55125979,17.18230542,18.0461947,17.6274194,18.19502022,18.88874444,18.9057923,19.34267747,19.93416862,19.8003443,20.59695902,20.45841565,19.70747087,19.75143742,20.30305074,19.73068287,19.93622367,21.01945939,21.19479383,22.16620006,21.60087002,22.13698254,21.85110152,22.57826789,22.96465507,23.70900706,23.91153966,24.69533974,25.07545801,26.47035776
Gas,7.5,7.91254605,8.002792728,8.147094144,8.178286517,8.185377971,8.043541154,7.616048561,7.807462884,7.731273066,7.441544958,7.377409058,7.802767643,7.836561374,8.231935182,8.471632967,8.728395398,8.299174602,8.64455275,8.978072792,9.208981087,9.407059209,9.74047178,9.374385582,9.747698018,10.27452102,10.58980183,10.93779979,11.3267206,11.21992308,11.68786803,11.97226003,12.19291509,12.63973481,12.47621787,12.3627135,12.70352363,12.52396063,12.56331012,12.03903404,12.03711639,12.28749298,12.63199903,12.32631428,12.66767631,12.91286581,12.97046877,13.37127607,13.48482706,13.42118236,13.42446249,12.97815662,12.47783345,12.9369286,13.53799519,13.56816042,13.32582138,13.76564237,14.65548604,14.8497753,14.35602102,14.40466045,14.24731594,14.56517396,15.14245241,15.68868791,16.62768582,16.69945825,16.40554522,16.75821149,16.59460241,17.25366623,17.03225782,17.86245821,17.43122534,18.0939556,18.57200107,18.68784285,19.21659022,20.10854047,20.8285529,21.16953968,21.36530336,21.65927106,22.88424447,22.79323423,22.67369848,23.23714461,23.10722581,23.75015675,22.95260912,23.92100178,23.69251602,24.24722681,24.00696551,23.87162699,24.16000742,23.34260635,24.12153956,25.68149567,26.00647027,27.35308525,26.17785255,27.96707272,28.88146315,29.8439842,30.39415054,30.40917527,30.87499005,30.18558337
Gas,7.5,7.621852645,7.527237648,7.538190776,7.675744958,7.863659631,8.003567129,8.006868867,8.385528749,8.281987607,8.651108505,8.905079671,8.86503444,8.852257432,9.198363442,9.894489461,9.565183932,10.10165117,10.42304943,10.50217906,10.7570817,10.95094615,10.69506046,10.64257604,10.89775287,11.38150161,11.03454965,11.05261515,10.48234063,10.32396883,10.57917347,11.04444104,11.18406586,10.60532908,10.5198055,10.55553537,10.41182024,10.73085832,11.0040725,10.88150162,11.33611498,11.72433707,11.24498809,10.94206414,10.9224483,10.97048753,11.35029177,11.780059,11.37341874,11.56455774,11.49171745,11.23899288,11.49860492,11.41955682,11.41876901,11.48014811,11.6551734,11.48101736,11.82378467,12.55042124,12.37216191,13.01813095,13.55621925,13.72604986,13.61398306,13.12312555,13.25412265,12.9283982,13.54580038,13.32954134,13.00545263,12.38908561,12.4551277,11.74730218,11.96099052,12.1583577,12.32764478,12.71667787,13.04089261,13.59342235,13.78132307,13.99644495,13.66117991,12.90691268,13.29400013,14.23283833,14.61828221,14.91504456,15.13815855,14.62178442,15.24380699,15.21402558,14.88086335,14.33532886,14.5157437,15.21225004,15.31842701,15.43074743,15.58826179,15.78907456,16.41344141,16.92004542,16.16128894,15.4376387,16.39439,16.55066368,16.36834951,15.86509348,15.42508008,15.32018254
Gas,7.5,7.859878642,8.153047958,8.352423364,8.857922704,9.014907209,9.240787679,9.696463822,10.19031033,9.859918756,9.791286884,9.623064431,9.89001981,9.764282071,9.246382699,9.484189227,9.685831232,9.945893298,10.65207973,10.43026412,10.11116119,10.47907114,10.35450487,10.51704404,10.67473702,10.89512999,10.87621671,11.0317511,11.55683443,11.4680001,11.410159,11.5579848,11.61782466,11.27383656,11.39271149,11.13659501,10.59094429,10.96562829,10.80192732,11.01973837,11.14889373,11.50650794,11.58711218,12.13582908,11.59873454,12.26897562,12.47267544,12.85072625,12.83840425,12.55189419,12.65942201,12.89074166,12.95776918,12.97663884,13.25426657,12.89297449,12.60763057,12.56139462,12.66995289,12.52580978,12.70449927,12.64496797,12.78663701,13.04534476,12.48451195,12.49736201,13.12649603,12.47965474,12.13812634,12.4433643,12.31029882,12.5582699,12.65087435,13.07832306,13.67838369,13.66471983,13.65797358,14.02981719,13.26721248,13.47779651,13.9349986,13.96250126,14.59914855,14.75362592,14.83545865,15.26527784,14.7349215,15.59064337,16.45923229,16.60931121,16.76012899,17.05558749,17.90634259,18.09040882,17.6306311,17.11664578,17.13874894,17.90199296,18.22472929,18.0851873,18.60937056,18.60611021,19.47210357,19.11730336,19.25335171,19.71997586,20.38191973,19.85570957,19.5205541,20.25778494
Gas,7.5,7.854628169,8.021514107,8.408895891,8.764907737,8.740815148,8.816130108,8.815036769,8.636723015,8.218638774,8.507978888,8.269597765,8.203740379,8.582034956,8.595286467,8.597352189,8.511735921,8.515158316,8.897196563,9.35085492,9.480273513,9.728332963,10.16539579,10.92688355,10.58264974,10.89913134,10.59555477,10.78624047,10.65130572,10.60321485,11.05049303,10.61349858,10.98736588,10.63545907,11.40122596,11.10577525,10.74763374,10.6882374,10.72744828,10.92772095,10.83554895,11.37000919,11.58011556,11.50847066,11.89719763,12.44791685,12.91364616,12.80783837,12.95964684,12.47841979,12.91939165,13.41270516,13.64472306,14.18922484,14.53946163,14.70670424,14.33733122,14.79904921,15.10937719,15.72984096,15.86010457,15.35678696,14.88996896,15.11144201,15.24669201,15.1946597,14.85663906,14.70196026,14.77552512,14.8084322,14.4008994,14.26496363,13.97147793,13.99591861,14.56170898,15.26843336,15.44174766,16.58524946,16.56851154,16.08501275,16.8619614,17.2598425,17.26924516,17.00721137,17.85307411,17.84166674,18.67918187,18.99598069,18.93808849,18.16511728,18.93753437,17.99106796,18.72240144,19.16606122,18.97303827,19.62438141,19.8320322,18.86137379,19.95355741,20.26490308,20.24961176,20.76789312,21.06401619,22.09895374,21.96781287,22.2498969,22.69364869,23.04245576,23.80302628,24.4311266
Gas,7.5,7.561047615,7.667173982,7.61513368,7.753518392,8.08850039,8.276865031,8.398795409,8.686648993,8.67027773,8.874679657,8.493430849,8.419177758,8.367668213,7.987160778,8.214737562,8.453834024,8.39192154,8.078111397,8.369116589,8.441946254,8.551074068,8.778843288,8.692645788,8.963964372,9.183947796,8.950215424,8.879089495,8.903486712,8.99856441,8.80743393,9.106361396,9.255422385,8.947711342,9.569254978,9.357192849,9.225258612,8.877812696,8.89869357,9.23067443,9.189930863,9.757553986,10.12770907,9.639299002,9.874683151,9.6907568,9.671281562,9.673620327,9.359240442,9.514380458,9.309953074,9.393177965,9.848524372,9.735264615,9.792879551,9.402660768,9.385440204,9.642045091,9.858304438,10.09084525,9.928005546,10.06153631,10.01701845,10.39802614,10.12434337,10.36179923,10.56190388,10.23223949,10.36082062,10.18502314,10.3328135,10.47217463,10.26544725,10.32170228,10.09079665,10.40001477,10.28661802,10.70404793,11.32185595,11.00082669,11.14561985,11.00756478,11.64816866,11.55852638,11.03371461,11.08029482,11.55892106,12.13444455,12.45580506,12.23008451,12.0701288,11.88980121,11.91857104,11.40477796,11.96388054,11.43213093,11.31813974,11.37587965,11.43364546,11.61368149,11.59620647,11.93286811,12.66784812,13.00383136,13.10382197,13.12481886,13.62607907,13.73358169,13.88361836,14.07633517
